번호(내역),번호(세부),연번,세부사업명,내역사업명,부처명,전문위,26년 예산,인공지능,첨단바이오,양자,우주항공해양,반도체/디스플레이,첨단모빌리티,첨단로봇제조,차세대통신,수소,차세대원자력,이차전지,사이버보안,기초,탄소중립,국방,출연직할,재난안전,지역,기술사업화,인력양성
203.05,,1131,극지연구소운영지원(주요사업비),쇄빙연구선아라온운영․관리,해수부,공공해양환경,"16,628",,,,,,,,,,,,,,,,"16,628",,,,
203.06,,1131,극지연구소운영지원(주요사업비),극지활동국가간국제협력지원사업,해수부,공공해양환경,400,,,,,,,,,,,,,,,,400,,,,
203.07,,1131,극지연구소운영지원(주요사업비),장비시스템구입비,해수부,공공해양환경,"1,793",,,,,,,,,,,,,,,,"1,793",,,,
203.1,,1131,극지연구소운영지원(주요사업비),연구정책지원사업,해수부,공공해양환경,548,,,,,,,,,,,,,,,,548,,,,
203.27,,1131,극지연구소운영지원(주요사업비),극지미래전략자산확보기술개발,해수부,공공해양환경,"7,223",,,,,,,,,,,,,,,,"7,223",,,,
203.28,,1131,극지연구소운영지원(주요사업비),극지빅데이터최적수집및활용서비스기술개발,해수부,공공해양환경,"5,526","5,526",,,,,,,,,,,,,,,"5,526",,,,
203.29,,1131,극지연구소운영지원(주요사업비),극지생물활용항결핵항바이러스예방및치료소재개발,해수부,공공해양환경,"1,909",,"1,909",,,,,,,,,,,,,,"1,909",,,,
203.3,,1131,극지연구소운영지원(주요사업비),북극항로운영위한실측기반통합예측기술개발,해수부,공공해양환경,"2,913",,,,"2,913",,,,,,,,,,,,"2,913",,,,
21191.0,21191.0,1132,극지해양환경및해저조사연구사업(R&D),,해수부,공공해양환경,"7,770",,,,"7,770",,,,,,,,,,,,,,,,
21191.01,,1132,극지해양환경및해저조사연구사업(R&D),북극해해양및해저환경탐사,해수부,공공해양환경,"5,870",,,,"5,870",,,,,,,,,,,,,,,,
21191.03,,1132,극지해양환경및해저조사연구사업(R&D),남극해해양보호연구,해수부,공공해양환경,"1,900",,,,"1,900",,,,,,,,,,,,,,,,
26066.0,26066.0,1133,극한지스마트광역탐사를위한로봇-ICT융합기술개발사업(R&D),,해수부,공공해양환경,"3,500","3,500",,,"3,500",,,"3,500",,,,,,,,,,,,,
26066.01,,1133,극한지스마트광역탐사를위한로봇-ICT융합기술개발사업(R&D),극한지스마트광역탐사를위한로봇-ICT융합기술개발사업,해수부,공공해양환경,"3,500","3,500",,,"3,500",,,"3,500",,,,,,,,,,,,,
23064.0,23064.0,1134,급격한남극빙상용융에따른근미래전지구해수면상승예측기술개발,,해수부,공공해양환경,"4,541",,,,"4,541",,,,,,,,,,"4,541",,,"4,541",,,
23064.01,,1134,급격한남극빙상용융에따른근미래전지구해수면상승예측기술개발,급격한남극빙상용융에따른근미래전지구해수면상승예측기술개발,해수부,공공해양환경,"4,541",,,,"4,541",,,,,,,,,,"4,541",,,"4,541",,,
310104.0,310104.0,1135,기후변화예측력향상을위한대양연구,,해수부,공공해양환경,"5,880",,,,"5,880",,,,,,,,,,,,,"5,880",,,
310104.01,,1135,기후변화예측력향상을위한대양연구,인도양한-미공동관측및연구,해수부,공공해양환경,"2,885",,,,"2,885",,,,,,,,,,,,,"2,885",,,
310104.02,,1135,기후변화예측력향상을위한대양연구,북서태평양온난화및태풍발생연구,해수부,공공해양환경,"2,995",,,,"2,995",,,,,,,,,,,,,"2,995",,,
260241.0,260241.0,1136,기후위기대응자연산참다랑어활용양식산업화(R&D),,해수부,바이오제조농림수산,"3,007",,,,,,,,,,,,,,,,,,,,
260241.01,,1136,기후위기대응자연산참다랑어활용양식산업화(R&D),어획및수송기술개발,해수부,바이오제조농림수산,"1,003",,,,,,,,,,,,,,,,,,,,
260241.02,,1136,기후위기대응자연산참다랑어활용양식산업화(R&D),한국형양식기술및관리시스템개발,해수부,바이오제조농림수산,"2,004",,,,,,,,,,,,,,,,,,,,
25108.0,25108.0,1137,남극해급격한온난화대응남극해빙예측기술개발(R&D),,해수부,공공해양환경,"3,360","3,360",,,"3,360",,,,,,,,,,,,,"3,360",,,
25108.01,,1137,남극해급격한온난화대응남극해빙예측기술개발(R&D),남극해급격한온난화대응남극해빙예측기술개발,해수부,공공해양환경,"3,360","3,360",,,"3,360",,,,,,,,,,,,,"3,360",,,
25990.0,25990.0,1138,내항선박연료전환및효율향상기술개발,,해수부,공공해양환경,"8,781",,,,,,,,,,,,,,"8,781",,,"4,800",,,
25990.01,,1138,내항선박연료전환및효율향상기술개발,수소추진레저어선및기자재개발,해수부,공공해양환경,"4,800",,,,,,,,,,,,,,"4,800",,,"4,800",,,
25990.02,,1138,내항선박연료전환및효율향상기술개발,재생에너지기반여객선효율향상기술개발,해수부,공공해양환경,"3,981",,,,,,,,,,,,,,"3,981",,,,,,
25134.0,25134.0,1139,녹색해운항로구축을위한탄소중립선박연료공급기술개발및국제협력기반조성(R&D),,해수부,공공해양환경,"7,650",,,,,,,,,,,,,,"7,650",,,,,,
25134.02,,1139,녹색해운항로구축을위한탄소중립선박연료공급기술개발및국제협력기반조성(R&D),녹색해운항로확대및한국형모델개발,해수부,공공해양환경,"6,350",,,,,,,,,,,,,,"6,350",,,,,,
25134.01,,1139,녹색해운항로구축을위한탄소중립선박연료공급기술개발및국제협력기반조성(R&D),탄소중립선박연료공급지원기술개발,해수부,공공해양환경,"1,300",,,,,,,,,,,,,,"1,300",,,,,,
24227.0,24227.0,1140,대체해조육및수산배양육기술개발(R&D),,해수부,바이오제조농림수산,"6,880",,,,,,,,,,,,,,,,,,,,
24227.01,,1140,대체해조육및수산배양육기술개발(R&D),대체해조육상용화기술개발,해수부,바이오제조농림수산,"2,810",,,,,,,,,,,,,,,,,,,,
24227.02,,1140,대체해조육및수산배양육기술개발(R&D),수산배양육생산기술개발,해수부,바이오제조농림수산,"4,070",,,,,,,,,,,,,,,,,,,,
800056.0,800056.0,1141,머신러닝기반해저면특성분류기술개발,,해수부,공공해양환경,"3,170","3,170",,,"3,170",,,,,,,,,,,,,"3,170",,,
800056.01,,1141,머신러닝기반해저면특성분류기술개발,머신러닝기반해저면특성분류기술개발,해수부,공공해양환경,"3,170","3,170",,,"3,170",,,,,,,,,,,,,"3,170",,,
26056.0,26056.0,1142,민군경AI기반해양영상융복합분석기술개발(R&D),,해수부,인공지능ICT,"3,500","3,500",,,,,,,,,,,,,,,,,,,
26056.01,,1142,민군경AI기반해양영상융복합분석기술개발(R&D),민군경AI기반해양영상융복합분석기술개발,해수부,인공지능ICT,"3,500","3,500",,,,,,,,,,,,,,,,,,,
24194.0,24194.0,1143,민군활용AI기반융복합해양데이터분석기술개발및보안플랫폼구축(R&D),,해수부,공공해양환경,"3,050","1,800",,,,,,,,,,,"1,250",,,,,,,,
24194.01,,1143,민군활용AI기반융복합해양데이터분석기술개발및보안플랫폼구축(R&D),블록체인기반보안플랫폼기술개발,해수부,공공해양환경,"1,800","1,800",,,,,,,,,,,,,,,,,,,
24194.02,,1143,민군활용AI기반융복합해양데이터분석기술개발및보안플랫폼구축(R&D),AI기반민군경융복합해양데이터분석활용기술개발,해수부,공공해양환경,"1,250",,,,,,,,,,,,"1,250",,,,,,,,
260012.0,260012.0,1144,북극新항로개척을위한친환경쇄빙컨테이너선개발(R&D),,해수부,공공해양환경,"3,700",,,,"3,700",,,,,,,,,,,,,,,,
260012.01,,1144,북극新항로개척을위한친환경쇄빙컨테이너선개발(R&D),북극新항로개척을위한친환경쇄빙컨테이너선개발,해수부,공공해양환경,"3,700",,,,"3,700",,,,,,,,,,,,,,,,
26085.0,26085.0,1145,블루카본(해초대)의탄소중립목표달성을위한대규모조성및자동측정기술개발(R&D),,해수부,공공해양환경,"2,450",,,,"2,450",,,,,,,,,,,,,,,,
26085.01,,1145,블루카본(해초대)의탄소중립목표달성을위한대규모조성및자동측정기술개발(R&D),블루카본(해초대)의탄소중립목표달성을위한대규모조성및자동측정기술개발,해수부,공공해양환경,"2,450",,,,"2,450",,,,,,,,,,,,,,,,
800019.0,800019.0,1146,블루카본기반기후변화적응형해안조성기술개발,,해수부,공공해양환경,"6,670",,,,,,,,,,,,,,"6,670",,,"6,670",,,
800019.01,,1146,블루카본기반기후변화적응형해안조성기술개발,블루카본기반기후변화적응형해안조성기술개발,해수부,공공해양환경,"6,670",,,,,,,,,,,,,,"6,670",,,"6,670",,,
630008.0,630008.0,1147,빅데이터기반해양바이러스제어및마린바이오틱스,,해수부,바이오제조농림수산,"3,900",,,,,,,,,,,,,,,,,,,,
630008.01,,1147,빅데이터기반해양바이러스제어및마린바이오틱스,빅데이터기반해양바이러스제어및마린바이오틱스,해수부,바이오제조농림수산,"3,900",,,,,,,,,,,,,,,,,,,,
23083.0,23083.0,1148,생태계기반수산정책지원기술개발,,해수부,바이오제조농림수산,"2,700","2,700",,,,,,,,,,,,,,,,,,,
23083.01,,1148,생태계기반수산정책지원기술개발,생태계구조변동구명및평가기술개발,해수부,바이오제조농림수산,"1,800","1,800",,,,,,,,,,,,,,,,,,,
23083.02,,1148,생태계기반수산정책지원기술개발,수산생태계예측모델고도화,해수부,바이오제조농림수산,900,900,,,,,,,,,,,,,,,,,,,
310019.0,310019.0,1149,선박배출온실가스(GHG)통합관리기술개발(R&D),,해수부,공공해양환경,"9,315",,,,,,,,,,,,,,,,,"9,315",,,
310019.01,,1149,선박배출온실가스(GHG)통합관리기술개발(R&D),선박배출온실가스(GHG)통합관리기술개발,해수부,공공해양환경,"9,315",,,,,,,,,,,,,,,,,"9,315",,,
9037.0,9037.0,1150,선박해양플랜트연구소운영지원(운영경비),,해수부,공공해양환경,"15,834",,,,,,,,,,,,,,,,"15,834",,,,
9037.01,,1150,선박해양플랜트연구소운영지원(운영경비),인건비,해수부,공공해양환경,"14,062",,,,,,,,,,,,,,,,"14,062",,,,
9037.02,,1150,선박해양플랜트연구소운영지원(운영경비),경상경비,해수부,공공해양환경,"1,772",,,,,,,,,,,,,,,,"1,772",,,,
9038.0,9038.0,1151,선박해양플랜트연구소운영지원(주요사업비),,해수부,공공해양환경,"45,195",,,,,,,,,,,,,,"9,102",,"45,195",,,,
9038.06,,1151,선박해양플랜트연구소운영지원(주요사업비),장비시스템구축비,해수부,공공해양환경,"2,883",,,,,,,,,,,,,,,,"2,883",,,,
9038.2,,1151,선박해양플랜트연구소운영지원(주요사업비),첨단선박핵심원천기술개발,해수부,공공해양환경,"6,760",,,,,,,,,,,,,,,,"6,760",,,,
9038.21,,1151,선박해양플랜트연구소운영지원(주요사업비),미래해양플랜트핵심기술개발,해수부,공공해양환경,"3,681",,,,,,,,,,,,,,,,"3,681",,,,
9038.22,,1151,선박해양플랜트연구소운영지원(주요사업비),해양디지털및안전환경기술개발,해수부,공공해양환경,"4,425",,,,,,,,,,,,,,,,"4,425",,,,
9038.24,,1151,선박해양플랜트연구소운영지원(주요사업비),선박해양기술성과확산극대화사업,해수부,공공해양환경,"7,419",,,,,,,,,,,,,,,,"7,419",,,,
9038.37,,1151,선박해양플랜트연구소운영지원(주요사업비),(기관전략개발단1)MW급전동화선박(바다테슬라)개발,해수부,공공해양환경,"5,463",,,,,,,,,,,,,,,,"5,463",,,,
9038.38,,1151,선박해양플랜트연구소운영지원(주요사업비),(기관전략개발단2)고효율선상탄소포집시스템상용화,해수부,공공해양환경,"5,313",,,,,,,,,,,,,,"5,313",,"5,313",,,,
9038.39,,1151,선박해양플랜트연구소운영지원(주요사업비),(기관전략개발단3)20MW+수직축해상풍력독자모델개발,해수부,공공해양환경,"3,789",,,,,,,,,,,,,,"3,789",,"3,789",,,,
9038.4,,1151,선박해양플랜트연구소운영지원(주요사업비),AI기반특수선박설계지원시스템개발,해수부,공공해양환경,"2,185",,,,,,,,,,,,,,,,"2,185",,,,
9038.41,,1151,선박해양플랜트연구소운영지원(주요사업비),국제적수준의극지운항선박성능평가기술개발,해수부,공공해양환경,"3,277",,,,,,,,,,,,,,,,"3,277",,,,
25136.0,25136.0,1152,수산부산물산업활용성기술개발사업(R&D),,해수부,바이오제조농림수산,"3,325",,,,,,,,,,,,,,,,,,,,
25136.01,,1152,수산부산물산업활용성기술개발사업(R&D),어류수산부산물부위별분리및신선저장기술개발,해수부,바이오제조농림수산,"3,325",,,,,,,,,,,,,,,,,,,,
800012.0,800012.0,1153,수산생물질병대응및안전한의약품사용기술개발,,해수부,바이오제조농림수산,"8,250",,,,,,,,,,,,,,,,,"6,340",,,
800012.01,,1153,수산생물질병대응및안전한의약품사용기술개발,수산생물검‧방역관리기술개발,해수부,바이오제조농림수산,"6,340",,,,,,,,,,,,,,,,,"6,340",,,
800012.02,,1153,수산생물질병대응및안전한의약품사용기술개발,수산용의약품안전관리기술개발,해수부,바이오제조농림수산,"1,910",,,,,,,,,,,,,,,,,,,,
480.0,480.0,1154,수산시험연구,,해수부,바이오제조농림수산,"47,364",,,,,,,,,,,,,,,,,,,,
480.12,,1154,수산시험연구,지속가능수산자원환경관리기술개발,해수부,바이오제조농림수산,"14,902",,,,,,,,,,,,,,,,,,,,
480.13,,1154,수산시험연구,미래선도수산기술개발,해수부,바이오제조농림수산,"14,469",,,,,,,,,,,,,,,,,,,,
480.14,,1154,수산시험연구,수산현안대응기술개발,해수부,바이오제조농림수산,"15,256",,,,,,,,,,,,,,,,,,,,
480.15,,1154,수산시험연구,(기타)장비구입비및사업추진비,해수부,바이오제조농림수산,"2,737",,,,,,,,,,,,,,,,,,,,
800050.0,800050.0,1155,수산식품산업맞춤형기술개발사업,,해수부,바이오제조농림수산,"2,250",,,,,,,,,,,,,,,,,"2,250",,,
800050.01,,1155,수산식품산업맞춤형기술개발사업,수산식품시장맞춤형기술개발,해수부,바이오제조농림수산,"2,250",,,,,,,,,,,,,,,,,"2,250",,,
25103.0,25103.0,1156,수산업현장맞춤형기술고도화사업(R&D),,해수부,바이오제조농림수산,"3,260",,,,,,,,,,,,,,,,,,,"2,260",
25103.01,,1156,수산업현장맞춤형기술고도화사업(R&D),수산업현장보급형장비고도화를위한이어달리기기술개발,해수부,바이오제조농림수산,"2,260",,,,,,,,,,,,,,,,,,,"2,260",
25103.03,,1156,수산업현장맞춤형기술고도화사업(R&D),마른김품질향상시스템구축,해수부,바이오제조농림수산,"1,000",,,,,,,,,,,,,,,,,,,,
482.0,482.0,1157,수산연구시설및선박관리,,해수부,바이오제조농림수산,"26,759",,,,,,,,,,,,,,,,,,,,
482.01,,1157,수산연구시설및선박관리,수산연구시설관리,해수부,바이오제조농림수산,"13,461",,,,,,,,,,,,,,,,,,,,
482.02,,1157,수산연구시설및선박관리,선박유지비,해수부,바이오제조농림수산,"10,534",,,,,,,,,,,,,,,,,,,,
482.03,,1157,수산연구시설및선박관리,국립수산과학관운영,해수부,바이오제조농림수산,"2,764",,,,,,,,,,,,,,,,,,,,
800040.0,800040.0,1158,수산종자산업디지털혁신기술개발사업,,해수부,바이오제조농림수산,"8,260",,,,,,,,,,,,,,,,,"6,260",,,
800040.01,,1158,수산종자산업디지털혁신기술개발사업,수산종자디지털육종플랫폼구축,해수부,바이오제조농림수산,"4,460",,,,,,,,,,,,,,,,,"4,460",,,
800040.02,,1158,수산종자산업디지털혁신기술개발사업,수산종자검인증기술개발,해수부,바이오제조농림수산,"1,800",,,,,,,,,,,,,,,,,"1,800",,,
800040.04,,1158,수산종자산업디지털혁신기술개발사업,수산종자유전자교정기술개발,해수부,바이오제조농림수산,"2,000",,,,,,,,,,,,,,,,,,,,
310006.0,310006.0,1159,수출입물류항만-내륙연계기술개발,,해수부,공공해양환경,"3,340",,,,,,,,,,,,,,,,,,,,
310006.02,,1159,수출입물류항만-내륙연계기술개발,항만물류체인디지털인프라기반기술개발,해수부,공공해양환경,600,,,,,,,,,,,,,,,,,,,,
310006.03,,1159,수출입물류항만-내륙연계기술개발,데이터인공지능기반물류연계최적화기술개발,해수부,공공해양환경,"1,500",,,,,,,,,,,,,,,,,,,,
310006.04,,1159,수출입물류항만-내륙연계기술개발,해상-항만-육상물류최적화서비스기술개발,해수부,공공해양환경,"1,240",,,,,,,,,,,,,,,,,,,,
23074.0,23074.0,1160,순환적응형연안침식관리기술개발,,해수부,공공해양환경,"4,000",,,,,,,,,,,,,,,,,"4,000",,,
23074.01,,1160,순환적응형연안침식관리기술개발,순환적응형연안침식관리기술개발,해수부,공공해양환경,"4,000",,,,,,,,,,,,,,,,,"4,000",,,
